C00001	1.00000000000000000000	1.00000000000000000000
C00007	.00027300000000000000	.00027300000000000000
C00009	.00100000000000000000	.02000000000000000000
C00011	.00001360000000000000	.00001360000000000000
C00013	.00010000000000000000	.01000000000000000000
C00014	.00001500000000000000	.10000000000000000000
C00288	.00041000000000000000	.00041000000000000000
C00002	.00021083484154150700	.04009306124649840000
C00003	.00038675361055751100	.00915161394255203000
C00004	.00006606316153493000	.00019351220454091400
C00005	.00007577794616686770	.00081501400411907700
C00006	.00000045804110515151	.00726979483865608000
C00008	.00008520425309760720	.00098957432102033700
C00010	.00078944910940784200	.01024852323934450000
C00016	.00002343094195820570	.00044002779642244700
C00019	.00001617729387370110	.00363363734375749960
C00020	.00002913623926743980	.00491967174712448000
C00024	.00000664536406903557	.00472624791279385000
C00025	.00007470869625934560	.10000000000000000000
C00026	.00033997417580278500	.00072238203203472000
C00029	.00034657111531294904	.00496210444143764000
C00035	.00000297849890405656	.00157666299306176000
C00041	.00025980996579406500	.00395051865754289000
C00042	.00041603559541064900	.00235402014682133980
C00043	.00024312392380481900	.02890909287877519800
C00044	.00016187610453944098	.01049459583066830000
C00047	.00028095031549555300	.00092736398071138190
C00049	.00011624694288027700	.04554680081087410000
C00051	.00001212440870467890	.10000000000000000000
C00061	.00000073869908214016	.00056059312826322300
C00062	.00002026514436216050	.00271010973432277020
C00063	.00015645587268215200	.00711585264855319000
C00064	.00005469225285819720	.01998662329565279800
C00065	.00002393159405672090	.00050581426996702900
C00073	.00001966880150539090	.00022982391569261700
C00074	.00000351205723206744	.00889670739849655000
C00075	.00031937864532697596	.02257297371484230000
C00078	.00000670443236157562	.00003360709064307109
C00079	.00001308143844879870	.00010507941188645000
C00082	.00002062905377590949	.00013158265902767000
C00091	.00007764132078470850	.00331967650982725000
C00092	.00002255509096679620	.00162683110865864000
C00093	.00001906676992084640	.00201084858532164020
C00103	.00000835817638228668	.00136079007682868000
C00108	.00000204519485964150	.00000568109683233750
C00111	.00008065100427790960	.00119467225590401000
C00117	.00050364599544328700	.00188310019040342000
C00119	.00005639380835416940	.00042500551877774300
C00122	.00007701169970222840	.00051200729182569990
C00123	.00010825141006619901	.00028850118605020400
C00127	.00090434907886022010	.01142837372195379900
C00131	.00001130981178959800	.00015998164711039100
C00135	.00000021554452252052	.00679024300819532000
C00137	.00000556517658802778	.00000794485430681790
C00147	.00000010000000000000	.00047438310343313600
C00148	.00013749138937705302	.00100301965523648000
C00149	.00119181815749809000	.00603723956044842000
C00152	.00000031599414793265	.04186195937125880000
C00156	.00001463311419753769	.00358822919748216000
C00158	.00002108686631181349	.10000000000000000000
C00166	.00006277992632859330	.00030098054371655303
C00167	.00005758958916485360	.00108694147404817000
C00183	.00015547831162980300	.01081931140057370100
C00188	.00010487064203409399	.00021201829957486598
C00196	.00008245149280553390	.00075896451385348300
C00199	.00003920465175221990	.00684634547254400000
C00227	.00077135925672393600	.00188455328334816000
C00231	.00050364599544328700	.00188310019040342000
C00238	.00206147936360080000	.10000000000000000000
C00242	.00000025870079901117	.00128191458162494000
C00255	.00001684449156595740	.00002363172087666810
C00327	.00002201387929471050	.00611695976527383100
C00337	.00000194547221782395	.00001985100328362540
C00345	.00006300820771049970	.00395101209154111000
C00352	.00013771601677917400	.00156925444324332000
C00407	.00003319500410663020	.00053711715483373900
C00417	.00000367258676684700	.00023016294219312000
C00437	.00000019461390588475	.00446156603729762000
C00438	.00000835528556971127	.00339731645358287000
C00459	.00010810403244307999	.01274802327794350100
C00575	.00001782551569416530	.00031668237411521100
C00620	.00050364599544328700	.00188310019040342000
C00860	.00001063792559411199	.00002726639263534530
C01112	.00050364599544328700	.00188310019040342000
C01330	.00094927284096762710	.10000000000000000000
C03291	.00050364599544328700	.00188310019040342000
C03722	.00000027102497840245	.00005271325747141750
C01353	0.000000016 	0.000000016 
