C00001_a	1.00000000000000000000	1.00000000000000000000
C00001	1.00000000000000000000	1.00000000000000000000
C00007_a	.00027300000000000000	.00027300000000000000
C00007	.00027300000000000000	.00027300000000000000
C00009	.00100000000000000000	.02000000000000000000
C00011_a	.00015000000000000000	.00015000000000000000
C00011	.00001360000000000000	.00001360000000000000
C00013	.00010000000000000000	.01000000000000000000
C00014	.00001500000000000000	.10000000000000000000
C00288_a	.03000000000000000000	.03000000000000000000
C00288	.03000000000000000000	.03000000000000000000
C00002	.00003012074222532990	.04343186333214300000
C00003	.00000639635481700810	.00065241702041445100
C00004	.00000010000000000000	.00333709496034610000
C00005	.00000010000000000000	.04940704239280360000
C00006	.00000548865274601007	.00131574060534986000
C00008	.00004277153386679370	.00418670269257234000
C00015	.00000272835630435668	.00104245438062608000
C00016	.00000615157307144173	.00010276261521618199
C00019	.00001985448154039410	.00097246060039282100
C00020	.00000471053304874571	.01119881508827130100
C00024	.00000249867380272923	.00096394531028016890
C00025	.00898169302774558900	.10000000000000000000
C00026	.000001655	.00211724456981059000
C00035	.00000475800115048647	.00099962065599194700
C00037	.00001139811668590170	.01041183772820850000
C00041	.00032175035302198300	.00280766063886044000
C00042	.00001930337162546640	.00258269577207087000
C00044	.00015946274482559300	.00103578048412202020
C00047	.00003556074911276300	.00188347204402894990
C00049	.00080653617809741100	.00356495777506585030
C00055	.00003219276377795770	.00027779500772261800
C00062	.00006129143174756530	.00105480625470652000
C00063	.00011886274770586999	.00046448566612907900
C00064	.00014687307225995000	.00305975044971507000
C00065	.00025283199878087104	.00037848622060826000
C00073	.00000492128421462339	.00035343128263796403
C00074	.00017006869996336500	.00299344341084867000
C00075	.00017137910366966200	.00096517560502854690
C00077	.00002913161525217070	.00011549605156918000
C00079	.00001506419441078170	.00009548711479759280
C00082	.00001286180553604900	.00177858852203689000
C00085	.00003281687621467610	.00479240223122369000
C00092	.00009064040806778200	.00711979878558171000
C00093	.00010228064439207300	.00027333045689068697
C00103	.00000792219386552496	.00035712104246986100
C00105	.00003473553773521280	.00062410938831594300
C00111	.00002223826668951680	.00619442545641706000
C00112	.00000938199420530164	.00034816553940472200
C00117	.00002537470064208040	.00015879826653925200
C00123	.00004118689606346160	.00043539567118401296
C00127	.00046239273996412200	.00373665710931264000
C00130	.00000484324851142022	.00035505144167335500
C00135	.00002939236691065419	.00005414829442839070
C00144	.00000965570168272181	.00081521564137976800
C00147	.00000404267478413818	.00005248746322557360
C00148	.00002430619978216820	.00050805993099650400
C00149	.00001423396417466190	.00206021253807773000
C00152	.00001055431339958489	.00040717320082925100
C00158	.00002379863988351250	.00496
C00183	.00006374878307632989	.00054757242380021900
C00188	.00006714324031221819	.00064558123285112100
C00197	.00024257932488689200	.01151483084169140100
C00199	.00000765142902895361	.00388660871297604000
C00263	.00000246621465018608	.00002296187862409480
C00311	.000056	.02777834393639410000
C00315	.00000023853440635779	.00003717058755298960
C00327	.00008539599001770570	.00045467518729709500
C00345	.00000701639538750306	.01638079480152020300
C00354	.00001629420436819210	.00706936974862326000
C00364	.00000355938094448757	.00003955350870517190
C00407	.00001906494539088910	.00021107555984716500
C00417	.00000495240001317925	.00247205610243418000
C00458	.00001249956096762170	.00005033211455254949
C00459	.00001197208219186140	.00006299457068754190
C00631	.00002084786289299790	.00083682798382209400
C01182	.00005927735104018390	.01123106488590490000
C05382	.00001454703674272350	.00433294536797192000
C01353	0.000000016 	0.000000016 
